FileName	Keyword	Count
USA_39_1984.txt	power	3
USA_39_1984.txt	act	3
USA_39_1984.txt	europe asia	3
USA_39_1984.txt	people world	3
USA_39_1984.txt	cambodian	3
USA_39_1984.txt	manner	3
USA_39_1984.txt	exchange observers	3
USA_39_1984.txt	led formation	3
USA_39_1984.txt	convinced human	3
USA_39_1984.txt	peacefully decisively	3
USA_39_1984.txt	angola groundwork	3
USA_39_1984.txt	resolve conflicts	3
USA_39_1984.txt	reducing	3
USA_39_1984.txt	union institutionalize	3
USA_39_1984.txt	sea	3
USA_39_1984.txt	developing countries	3
USA_39_1984.txt	israel egypt	3
USA_39_1984.txt	plagues wars	3
USA_39_1984.txt	violence refugees	3
USA_39_1984.txt	plagues	3
USA_39_1984.txt	poor disease	3
USA_39_1984.txt	exploration hope	3
USA_39_1984.txt	strength invigorated	3
USA_39_1984.txt	umbrella operate	3
USA_39_1984.txt	sinai	3
USA_39_1984.txt	moral	3
USA_39_1984.txt	love won	3
USA_39_1984.txt	aggression	3
USA_39_1984.txt	breaking barriers	3
USA_39_1984.txt	test site	3
USA_39_1984.txt	states welcomes	3
USA_39_1984.txt	divides remember	3
USA_39_1984.txt	friends doing	3
USA_39_1984.txt	coming years	3
USA_40_1985.txt	people	5
USA_40_1985.txt	15	5
USA_40_1985.txt	nations	4
USA_40_1985.txt	president	4
USA_40_1985.txt	forces	4
USA_40_1985.txt	government accept	4
USA_40_1985.txt	religious beliefs	4
USA_40_1985.txt	rejected	4
USA_40_1985.txt	majority drawn	4
USA_40_1985.txt	war	3
USA_40_1985.txt	thinking	3
USA_40_1985.txt	problems	3
USA_40_1985.txt	values	3
USA_40_1985.txt	political thinking	3
USA_40_1985.txt	striving	3
USA_40_1985.txt	preserved believe	3
USA_40_1985.txt	rise	3
USA_40_1985.txt	researching	3
USA_40_1985.txt	justice	3
USA_40_1985.txt	personal ordeal	3
USA_40_1985.txt	wars	3
USA_40_1985.txt	ahmadinejad called	3
USA_40_1985.txt	suffering wars	3
USA_40_1985.txt	courage	3
USA_40_1985.txt	characterized pa	3
USA_40_1985.txt	painful	3
USA_40_1985.txt	july	3
USA_40_1985.txt	means	3
USA_40_1985.txt	history withdrawal	3
USA_40_1985.txt	ranging	3
USA_40_1985.txt	admire	3
USA_40_1985.txt	continue	3
USA_40_1985.txt	communists	3
USA_40_1985.txt	human	3
USA_40_1985.txt	tyrants rely	3
USA_40_1985.txt	terrorism	3
USA_40_1985.txt	harmed	3
USA_40_1985.txt	sweeping world	3
USA_40_1985.txt	earth shook	3
USA_40_1985.txt	reason	3
USA_40_1985.txt	1979 revolution	3
USA_40_1985.txt	point	3
USA_40_1985.txt	medicine blankets	3
USA_40_1985.txt	elections 1982	3
USA_41_1986.txt	hope glory	5
USA_41_1986.txt	long	5
USA_41_1986.txt	american delegations	4
USA_41_1986.txt	concrete	4
USA_41_1986.txt	market	4
USA_41_1986.txt	missile	4
USA_41_1986.txt	refer	4
USA_41_1986.txt	present use	4
USA_41_1986.txt	continue seek	4
USA_41_1986.txt	espionage	4
USA_41_1986.txt	developing countries	4
USA_41_1986.txt	style force	4
USA_41_1986.txt	soviet union	3
USA_41_1986.txt	united states	3
USA_41_1986.txt	talks	3
USA_41_1986.txt	work	3
USA_41_1986.txt	people	3
USA_41_1986.txt	program limiting	3
USA_41_1986.txt	held	3
USA_41_1986.txt	pity sacrifice	3
USA_41_1986.txt	disease knows	3
USA_41_1986.txt	need offensive	3
USA_41_1986.txt	world peace	3
USA_41_1986.txt	talk ground	3
USA_41_1986.txt	determine	3
USA_41_1986.txt	continuing dialog	3
USA_41_1986.txt	growth	3
USA_41_1986.txt	mass destruction	3
USA_41_1986.txt	taken	3
USA_41_1986.txt	used deploy	3
USA_41_1986.txt	people border	3
USA_41_1986.txt	better	3
USA_41_1986.txt	hear	3
USA_41_1986.txt	continue	3
USA_41_1986.txt	test	3
USA_41_1986.txt	nuclear arms	3
USA_41_1986.txt	continued	3
USA_41_1986.txt	initiative laws	3
USA_41_1986.txt	discuss ways	3
USA_41_1986.txt	delegations met	3
USA_41_1986.txt	stimulate	3
USA_41_1986.txt	moment	3
USA_41_1986.txt	advocacy	3
USA_41_1986.txt	use build	3
USA_41_1986.txt	practical	3
USA_41_1986.txt	foundation	3
USA_41_1986.txt	november	3
USA_41_1986.txt	history	3
USA_41_1986.txt	world economic	3
USA_41_1986.txt	merely	3
USA_41_1986.txt	developed	3
USA_41_1986.txt	person does	3
USA_41_1986.txt	ideals	3
USA_41_1986.txt	readily	3
USA_41_1986.txt	thousands	3
USA_41_1986.txt	demonstrate continuing	3
USA_41_1986.txt	regimes	3
USA_41_1986.txt	contribute greater	3
USA_42_1987.txt	independence	6
USA_42_1987.txt	true	5
USA_42_1987.txt	support	4
USA_42_1987.txt	architect lasting	4
USA_42_1987.txt	quickly	4
USA_42_1987.txt	echo	4
USA_42_1987.txt	farmers led	4
USA_42_1987.txt	great	4
USA_42_1987.txt	obsession antagonisms	4
USA_42_1987.txt	restored	4
USA_42_1987.txt	response heightened	4
USA_42_1987.txt	year	3
USA_42_1987.txt	end	3
USA_42_1987.txt	governments	3
USA_42_1987.txt	general	3
USA_42_1987.txt	states	3
USA_42_1987.txt	efforts	3
USA_42_1987.txt	draft	3
USA_42_1987.txt	glasnost translated	3
USA_42_1987.txt	national elections	3
USA_42_1987.txt	brazil	3
USA_42_1987.txt	occasionally	3
USA_42_1987.txt	led soaring	3
USA_42_1987.txt	say	3
USA_42_1987.txt	revolution	3
USA_42_1987.txt	prolonging	3
USA_42_1987.txt	presence	3
USA_42_1987.txt	economies free	3
USA_42_1987.txt	equipped army	3
USA_42_1987.txt	thousands	3
USA_42_1987.txt	taiwan created	3
USA_42_1987.txt	strong support	3
USA_42_1987.txt	china	3
USA_42_1987.txt	promised people	3
USA_42_1987.txt	contribute world	3
USA_42_1987.txt	market	3
USA_42_1987.txt	vigorously seeking	3
USA_42_1987.txt	democratisation	3
USA_42_1987.txt	strategic importance	3
USA_42_1987.txt	importance economies	3
USA_42_1987.txt	english openness	3
USA_42_1987.txt	information	3
USA_42_1987.txt	rekindled	3
USA_42_1987.txt	perpetuation dictatorship	3
USA_42_1987.txt	restless better	3
USA_42_1987.txt	antagonisms moment	3
USA_42_1987.txt	intensely	3
USA_42_1987.txt	betrayed	3
USA_42_1987.txt	decreases peru	3
USA_42_1987.txt	numbered	3
USA_42_1987.txt	danger	3
USA_42_1987.txt	prolonging brutal	3
USA_42_1987.txt	best equipped	3
USA_42_1987.txt	listen people	3
USA_43_1988.txt	human	5
USA_43_1988.txt	new	5
USA_43_1988.txt	sense	5
USA_43_1988.txt	peace	4
USA_43_1988.txt	music	4
USA_43_1988.txt	gulf	4
USA_43_1988.txt	general	4
USA_43_1988.txt	free	4
USA_43_1988.txt	efforts	4
USA_43_1988.txt	grow weary	4
USA_43_1988.txt	rights denied	4
USA_43_1988.txt	united	3
USA_43_1988.txt	freedom	3
USA_43_1988.txt	said	3
USA_43_1988.txt	reform	3
USA_43_1988.txt	council	3
USA_43_1988.txt	agenda	3
USA_43_1988.txt	greater	3
USA_43_1988.txt	security council	3
USA_43_1988.txt	institution	3
USA_43_1988.txt	treaty	3
USA_43_1988.txt	years cuba	3
USA_43_1988.txt	community freedom	3
USA_43_1988.txt	sections disagreement	3
USA_43_1988.txt	world witnessing	3
USA_43_1988.txt	especially	3
USA_43_1988.txt	refreshment	3
USA_43_1988.txt	troops	3
USA_43_1988.txt	called	3
USA_43_1988.txt	promise	3
USA_43_1988.txt	iraq operate	3
USA_43_1988.txt	serve cause	3
USA_43_1988.txt	elite calling	3
USA_43_1988.txt	heard time	3
USA_43_1988.txt	rut	3
USA_43_1988.txt	sides	3
USA_43_1988.txt	silence	3
USA_43_1988.txt	issue arras	3
USA_43_1988.txt	time hope	3
USA_43_1988.txt	fundamental	3
USA_43_1988.txt	encounter people	3
USA_43_1988.txt	new awareness	3
USA_43_1988.txt	meet	3
USA_43_1988.txt	nations operate	3
USA_43_1988.txt	gas	3
USA_43_1988.txt	spur	3
USA_44_1989.txt	30 years	6
USA_44_1989.txt	world	5
USA_44_1989.txt	reduce debt	5
USA_44_1989.txt	world seek	5
USA_44_1989.txt	stand	5
USA_44_1989.txt	work	5
USA_44_1989.txt	chemical	4
USA_44_1989.txt	new world	4
USA_44_1989.txt	president	4
USA_44_1989.txt	united states	4
USA_44_1989.txt	believe	4
USA_44_1989.txt	universal declaration	4
USA_44_1989.txt	sake mankind	4
USA_44_1989.txt	rid earth	4
USA_44_1989.txt	common know	4
USA_44_1989.txt	measures disarmament	4
USA_44_1989.txt	harvest	4
USA_44_1989.txt	feel	4
USA_44_1989.txt	march	4
USA_44_1989.txt	experience	4
USA_44_1989.txt	rid	4
USA_44_1989.txt	fuel	4
USA_44_1989.txt	settling	4
USA_44_1989.txt	idea undeniable	4
USA_44_1989.txt	world freedom	3
USA_44_1989.txt	diversity	3
USA_44_1989.txt	forward	3
USA_44_1989.txt	clean	3
USA_44_1989.txt	enemy mistrust	3
USA_44_1989.txt	regional conflicts	3
USA_44_1989.txt	beginning	3
USA_44_1989.txt	nations possess	3
USA_44_1989.txt	convinced	3
USA_44_1989.txt	barbara	3
USA_44_1989.txt	think	3
USA_44_1989.txt	meeting	3
USA_44_1989.txt	come day	3
USA_44_1989.txt	drugs	3
USA_44_1989.txt	open markets	3
USA_44_1989.txt	country	3
USA_44_1989.txt	economic	3
USA_44_1989.txt	course agreed	3
USA_44_1989.txt	congratulate	3
USA_44_1989.txt	individuals	3
USA_44_1989.txt	issues	3
USA_44_1989.txt	president abraham	3
USA_44_1989.txt	perfect panacea	3
USA_44_1989.txt	world problem	3
USA_44_1989.txt	abraham lincoln	3
USA_44_1989.txt	afghanistan mission	3
USA_44_1989.txt	1990	3
USA_44_1989.txt	development	3
USA_44_1989.txt	source	3
USA_44_1989.txt	garba	3
USA_44_1989.txt	trend universal	3
USA_44_1989.txt	human misery	3
USA_44_1989.txt	encourage advance	3
USA_44_1989.txt	progress	3
USA_44_1989.txt	mutual respect	3
USA_44_1989.txt	fight	3
USA_44_1989.txt	citizens banned	3
USA_44_1989.txt	recognising personal	3
USA_44_1989.txt	reach mr	3
USA_44_1989.txt	gorbachev challenge	3
USA_44_1989.txt	history	3
USA_44_1989.txt	general	3
USA_44_1989.txt	remember	3
USA_44_1989.txt	ban chemical	3
USA_44_1989.txt	nations suffer	3
USA_44_1989.txt	makes growth	3
USA_44_1989.txt	reach today	3
USA_44_1989.txt	peace personal	3
USA_44_1989.txt	frustrating experiences	3
USA_44_1989.txt	international monetary	3
USA_44_1989.txt	control experience	3
USA_44_1989.txt	heart	3
USA_44_1989.txt	undeniable	3
USA_44_1989.txt	moment	3
USA_44_1989.txt	mediator forum	3
USA_44_1989.txt	present laughter	3
USA_44_1989.txt	apons earth	3
USA_44_1989.txt	potential development	3
USA_44_1989.txt	key continued	3
USA_44_1989.txt	know monitoring	3
USA_44_1989.txt	consensus	3
USA_44_1989.txt	bank	3
USA_44_1989.txt	banned import	3
USA_45_1990.txt	upports	6
USA_45_1990.txt	time	5
USA_45_1990.txt	assembly	5
USA_45_1990.txt	chemical weapons	5
USA_45_1990.txt	support wish	5
USA_45_1990.txt	year session	5
USA_45_1990.txt	new breeze	5
USA_45_1990.txt	nations fulfilling	5
USA_45_1990.txt	treaty promised	5
USA_45_1990.txt	security	4
USA_45_1990.txt	support	4
USA_45_1990.txt	promise	4
USA_45_1990.txt	reborn	4
USA_45_1990.txt	anarchy success	4
USA_45_1990.txt	iraq leaders	4
USA_45_1990.txt	fulfilling promise	4
USA_45_1990.txt	honourable guido	4
USA_45_1990.txt	tolerated rewarded	4
USA_45_1990.txt	finally containment	4
USA_45_1990.txt	world come	4
USA_45_1990.txt	turn dream	4
USA_45_1990.txt	parliament	4
USA_45_1990.txt	human spirit	4
USA_45_1990.txt	collective security	4
USA_45_1990.txt	initiatives join	4
USA_45_1990.txt	centre	4
USA_45_1990.txt	45	4
USA_45_1990.txt	today	4
USA_45_1990.txt	based competition	4
USA_45_1990.txt	world	3
USA_45_1990.txt	international	3
USA_45_1990.txt	new	3
USA_45_1990.txt	iraq	3
USA_45_1990.txt	weapons	3
USA_45_1990.txt	states	3
USA_45_1990.txt	peace	3
USA_45_1990.txt	council	3
USA_45_1990.txt	general assembly	3
USA_45_1990.txt	destruction	3
USA_45_1990.txt	10 years	3
USA_45_1990.txt	promise world	3
USA_45_1990.txt	fulfilling	3
USA_45_1990.txt	face	3
USA_45_1990.txt	nuclear	3
USA_45_1990.txt	new compact	3
USA_45_1990.txt	exhilaration precisely	3
USA_45_1990.txt	consequences	3
USA_45_1990.txt	parliament peace	3
USA_45_1990.txt	grounds promised	3
USA_45_1990.txt	grounds	3
USA_45_1990.txt	relic	3
USA_45_1990.txt	cent 10	3
USA_45_1990.txt	assembly showed	3
USA_45_1990.txt	objective reunification	3
USA_45_1990.txt	efforts formally	3
USA_45_1990.txt	union critical	3
USA_45_1990.txt	world vision	3
USA_45_1990.txt	war	3
USA_45_1990.txt	confidence	3
USA_45_1990.txt	prosperous	3
USA_45_1990.txt	long	3
USA_45_1990.txt	designed work	3
USA_45_1990.txt	kuwait world	3
USA_45_1990.txt	critical emergence	3
USA_45_1990.txt	annexation kuwait	3
USA_45_1990.txt	stable peaceful	3
USA_45_1990.txt	present aggression	3
USA_45_1990.txt	fundamental truth	3
USA_45_1990.txt	prosperous world	3
USA_45_1990.txt	pragmatic successful	3
USA_45_1990.txt	divided europe	3
USA_45_1990.txt	religious grounds	3
USA_45_1990.txt	rain	3
USA_45_1990.txt	turn	3
USA_45_1990.txt	touched spirit	3
USA_45_1990.txt	judged	3
USA_45_1990.txt	sustained	3
USA_45_1990.txt	political religious	3
USA_45_1990.txt	distant peoples	3
USA_45_1990.txt	stem	3
USA_45_1990.txt	crimes	3
USA_45_1990.txt	prosperity require	3
USA_45_1990.txt	stronger	3
USA_45_1990.txt	come	3
USA_45_1990.txt	future	3
USA_45_1990.txt	supports united	3
USA_45_1990.txt	leaders	3
USA_45_1990.txt	begins	3
USA_45_1990.txt	resolute response	3
USA_45_1990.txt	rights reborn	3
USA_45_1990.txt	strength	3
USA_45_1990.txt	world open	3
USA_45_1990.txt	region security	3
USA_45_1990.txt	redouble efforts	3
USA_45_1990.txt	ordered	3
USA_45_1990.txt	bring	3
USA_45_1990.txt	shared	3
USA_45_1990.txt	driven fear	3
USA_45_1990.txt	facts annexation	3
USA_45_1990.txt	life carried	3
USA_45_1990.txt	calls	3
USA_45_1990.txt	deter defeat	3
USA_45_1990.txt	community	3
USA_45_1990.txt	resolute	3
USA_46_1991.txt	president	5
USA_46_1991.txt	ago new	5
USA_46_1991.txt	general assembly	5
USA_46_1991.txt	people	4
USA_46_1991.txt	weapons	4
USA_46_1991.txt	old	4
USA_46_1991.txt	resolution 706	4
USA_46_1991.txt	suppressed ethnic	4
USA_46_1991.txt	cooperative effort	4
USA_46_1991.txt	al shihabi	4
USA_46_1991.txt	aid institutions	4
USA_46_1991.txt	principles	4
USA_46_1991.txt	council resolution	4
USA_46_1991.txt	mind form	4
USA_46_1991.txt	forces liberty	4
USA_46_1991.txt	ethnic	4
USA_46_1991.txt	nations 159	4
USA_46_1991.txt	home	4
USA_46_1991.txt	practice terrorism	4
USA_46_1991.txt	planned economies	4
USA_46_1991.txt	nations	3
USA_46_1991.txt	offer	3
USA_46_1991.txt	members	3
USA_46_1991.txt	say	3
USA_46_1991.txt	missions 36	3
USA_46_1991.txt	months 43	3
USA_46_1991.txt	reach successful	3
USA_46_1991.txt	mounted	3
USA_46_1991.txt	zionism	3
USA_46_1991.txt	inalienable	3
USA_46_1991.txt	talk	3
USA_46_1991.txt	levels prosperity	3
USA_46_1991.txt	flourishes does	3
USA_46_1991.txt	remain vigilant	3
USA_46_1991.txt	americana	3
USA_46_1991.txt	government failed	3
USA_46_1991.txt	disapproval	3
USA_46_1991.txt	weapons mass	3
USA_46_1991.txt	time matter	3
USA_46_1991.txt	missiles	3
USA_46_1991.txt	deliver say	3
USA_46_1991.txt	liberty	3
USA_46_1991.txt	biological weapons	3
USA_46_1991.txt	shihabi	3
USA_46_1991.txt	anew challenging	3
USA_46_1991.txt	parties freely	3
USA_46_1991.txt	years europe	3
USA_46_1991.txt	economies offer	3
USA_46_1991.txt	striving pax	3
USA_46_1991.txt	parts	3
USA_46_1991.txt	searching identities	3
USA_46_1991.txt	terrorist man	3
USA_46_1991.txt	stood mikhail	3
USA_46_1991.txt	effort	3
USA_46_1991.txt	fabric	3
USA_46_1991.txt	43	3
USA_46_1991.txt	yeltsin democracy	3
USA_46_1991.txt	history forget	3
USA_46_1991.txt	guido	3
USA_46_1991.txt	intention	3
USA_46_1991.txt	assembly resolution	3
USA_46_1991.txt	long remains	3
USA_46_1991.txt	lain	3
USA_46_1991.txt	spare	3
USA_46_1991.txt	boris	3
USA_46_1991.txt	form	3
USA_46_1991.txt	matter major	3
USA_46_1991.txt	let law	3
USA_46_1991.txt	ago	3
USA_46_1991.txt	begun searching	3
USA_46_1991.txt	confidence	3
USA_46_1991.txt	rights	3
USA_46_1991.txt	feel	3
USA_46_1991.txt	long	3
USA_46_1991.txt	hall	3
USA_46_1991.txt	korea	3
USA_46_1991.txt	longer acceptable	3
USA_46_1991.txt	joined united	3
USA_46_1991.txt	mocks pledge	3
USA_46_1991.txt	crude cowardly	3
USA_46_1991.txt	let clear	3
USA_46_1991.txt	punish iraqi	3
USA_46_1991.txt	state israel	3
USA_46_1991.txt	cuellar	3
USA_46_1991.txt	sons	3
USA_46_1991.txt	inalienable human	3
USA_46_1991.txt	encourages people	3
USA_46_1991.txt	years suppressed	3
USA_47_1992.txt	free	5
USA_47_1992.txt	peace review	5
USA_47_1992.txt	cold war	4
USA_47_1992.txt	equitable financing	4
USA_47_1992.txt	effective	4
USA_47_1992.txt	nations prevent	4
USA_47_1992.txt	wars	4
USA_47_1992.txt	suppliers	4
USA_47_1992.txt	powers vanished	4
USA_47_1992.txt	end	4
USA_47_1992.txt	familiar	4
USA_47_1992.txt	peace	3
USA_47_1992.txt	nations	3
USA_47_1992.txt	new	3
USA_47_1992.txt	need	3
USA_47_1992.txt	proliferation	3
USA_47_1992.txt	trade investment	3
USA_47_1992.txt	opportunity	3
USA_47_1992.txt	needs transformed	3
USA_47_1992.txt	financial	3
USA_47_1992.txt	charity	3
USA_47_1992.txt	csce	3
USA_47_1992.txt	strongly engaged	3
USA_47_1992.txt	experience	3
USA_47_1992.txt	greatest threat	3
USA_47_1992.txt	open trade	3
USA_47_1992.txt	preventing	3
USA_47_1992.txt	work global	3
USA_47_1992.txt	division	3
USA_47_1992.txt	process	3
USA_47_1992.txt	fuel global	3
USA_47_1992.txt	relief	3
USA_47_1992.txt	wars need	3
USA_47_1992.txt	private sector	3
USA_47_1992.txt	make	3
USA_47_1992.txt	peaceful secure	3
USA_47_1992.txt	fundamentally radically	3
USA_47_1992.txt	temptation people	3
USA_47_1992.txt	trading structure	3
USA_47_1992.txt	begin life	3
USA_47_1992.txt	challenges include	3
USA_47_1992.txt	preventive peace	3
USA_47_1992.txt	economic engine	3
USA_47_1992.txt	needs way	3
USA_47_1992.txt	facilities multinational	3
USA_47_1992.txt	trade	3
USA_47_1992.txt	develop	3
USA_47_1992.txt	desperately	3
USA_47_1992.txt	economic challenge	3
USA_47_1992.txt	make available	3
USA_47_1992.txt	treaty organization	3
USA_47_1992.txt	fulfil promise	3
USA_47_1992.txt	sovereign	3
USA_47_1992.txt	withurasia	3
USA_47_1992.txt	opens markets	3
USA_47_1992.txt	genuine	3
USA_47_1992.txt	later stand	3
USA_47_1992.txt	countries needs	3
USA_47_1992.txt	agencies	3
USA_47_1992.txt	independent states	3
USA_47_1992.txt	support european	3
USA_47_1992.txt	transformed notion	3
USA_47_1992.txt	globe nations	3
USA_47_1992.txt	dreams awakened	3
USA_47_1992.txt	structure	3
USA_47_1992.txt	trading	3
USA_47_1992.txt	proliferation enforcement	3
USA_47_1992.txt	way mutually	3
USA_47_1992.txt	operations	3
USA_48_1993.txt	press international	4
USA_48_1993.txt	century	4
USA_48_1993.txt	worth doing	4
USA_48_1993.txt	vision	4
USA_48_1993.txt	recognize threats	4
USA_48_1993.txt	peace	3
USA_48_1993.txt	children	3
USA_48_1993.txt	ethnic religious	3
USA_48_1993.txt	general	3
USA_48_1993.txt	seek	3
USA_48_1993.txt	future	3
USA_48_1993.txt	recognize	3
USA_48_1993.txt	secure	3
USA_48_1993.txt	remains committed	3
USA_48_1993.txt	rescue peace	3
USA_48_1993.txt	nation highest	3
USA_48_1993.txt	militant fanatics	3
USA_48_1993.txt	questions proposals	3
USA_48_1993.txt	clearly world	3
USA_48_1993.txt	end cold	3
USA_48_1993.txt	born founding	3
USA_48_1993.txt	falling wrong	3
USA_48_1993.txt	today recognize	3
USA_48_1993.txt	stymied	3
USA_48_1993.txt	destroy	3
USA_48_1993.txt	larger work	3
USA_48_1993.txt	compelling	3
USA_48_1993.txt	reality russia	3
USA_48_1993.txt	innocent	3
USA_48_1993.txt	yeltsin leading	3
USA_48_1993.txt	position	3
USA_48_1993.txt	intends remain	3
USA_48_1993.txt	children malignant	3
USA_48_1993.txt	history granted	3
USA_48_1993.txt	great honour	3
USA_48_1993.txt	cambodia	3
USA_48_1993.txt	000 united	3
USA_48_1993.txt	general ban	3
USA_48_1993.txt	hunger disease	3
USA_48_1993.txt	lead	3
USA_48_1993.txt	russia popularly	3
USA_48_1993.txt	growing global	3
USA_48_1993.txt	cold	3
USA_48_1993.txt	seek distribute	3
USA_48_1993.txt	promise	3
USA_48_1993.txt	congratulate sir	3
USA_48_1993.txt	declaration	3
USA_48_1993.txt	century afford	3
USA_48_1993.txt	bombed	3
USA_48_1993.txt	time nations	3
USA_48_1993.txt	hands work	3
USA_49_1994.txt	united	5
USA_49_1994.txt	nuclear	5
USA_49_1994.txt	nato	5
USA_49_1994.txt	squandered	5
USA_49_1994.txt	turned inward	5
USA_49_1994.txt	wide ranging	5
USA_49_1994.txt	people	4
USA_49_1994.txt	world war	4
USA_49_1994.txt	obama	4
USA_49_1994.txt	questions	4
USA_49_1994.txt	opportunity	4
USA_49_1994.txt	nuclear members	4
USA_49_1994.txt	president november	4
USA_49_1994.txt	says united	4
USA_49_1994.txt	confidence efforts	4
USA_49_1994.txt	war allies	4
USA_49_1994.txt	sfebruary	4
USA_49_1994.txt	likeaids	4
USA_49_1994.txt	generation great	4
USA_49_1994.txt	sustainable development	4
USA_49_1994.txt	drug abuse	4
USA_49_1994.txt	nato sfebruary	4
USA_49_1994.txt	hidden weapons	4
USA_49_1994.txt	states	3
USA_49_1994.txt	nations	3
USA_49_1994.txt	war	3
USA_49_1994.txt	democracy	3
USA_49_1994.txt	generation	3
USA_49_1994.txt	asia	3
USA_49_1994.txt	bush	3
USA_49_1994.txt	states russia	3
USA_49_1994.txt	supporters include	3
USA_49_1994.txt	knows borders	3
USA_49_1994.txt	secure peace	3
USA_49_1994.txt	odds	3
USA_49_1994.txt	dangers	3
USA_49_1994.txt	rebuild country	3
USA_49_1994.txt	cooperation lead	3
USA_49_1994.txt	crime	3
USA_49_1994.txt	nations generation	3
USA_49_1994.txt	triumph diseases	3
USA_49_1994.txt	genuinely	3
USA_49_1994.txt	crime family	3
USA_49_1994.txt	reformmoving	3
USA_49_1994.txt	countries	3
USA_49_1994.txt	says duty	3
USA_49_1994.txt	regularly	3
USA_49_1994.txt	family	3
USA_49_1994.txt	gives people	3
USA_49_1994.txt	enforcement	3
USA_49_1994.txt	country	3
USA_49_1994.txt	make	3
USA_49_1994.txt	war squandered	3
USA_49_1994.txt	soil	3
USA_49_1994.txt	peace falls	3
USA_49_1994.txt	multinational	3
USA_49_1994.txt	tensions	3
USA_49_1994.txt	learned lessons	3
USA_49_1994.txt	obama says	3
USA_49_1994.txt	knows	3
USA_49_1994.txt	diplomacy force	3
USA_49_1994.txt	secretary	3
USA_49_1994.txt	face stark	3
USA_49_1994.txt	mexico agreement	3
USA_49_1994.txt	congress billion	3
USA_49_1994.txt	refugees returning	3
USA_49_1994.txt	states critical	3
USA_49_1994.txt	resolutions	3
USA_49_1994.txt	save	3
USA_49_1994.txt	renewal ban	3
USA_49_1994.txt	times century	3
USA_49_1994.txt	suspend	3
USA_49_1994.txt	threats demand	3
USA_49_1994.txt	gorazde	3
USA_49_1994.txt	personnel land	3
USA_49_1994.txt	return	3
USA_49_1994.txt	acoalition democracy	3
USA_49_1994.txt	cold	3
USA_49_1994.txt	gives	3
USA_49_1994.txt	concrete plan	3
USA_49_1994.txt	consequences president	3
USA_49_1994.txt	chance	3
USA_49_1994.txt	face earth	3
USA_49_1994.txt	genuinely want	3
USA_49_1994.txt	children	3
USA_49_1994.txt	recognize cooperate	3
USA_49_1994.txt	russian	3
USA_49_1994.txt	century	3
USA_50_1995.txt	energize	6
USA_50_1995.txt	happen terrorists	5
USA_50_1995.txt	nations	4
USA_50_1995.txt	focusing attention	4
USA_50_1995.txt	nations supported	4
USA_50_1995.txt	50 years	4
USA_50_1995.txt	conference years	4
USA_50_1995.txt	adozen organizations	4
USA_50_1995.txt	council recognized	4
USA_50_1995.txt	effective action	4
USA_50_1995.txt	work implement	4
USA_50_1995.txt	aware	4
USA_50_1995.txt	internationallyrecognized borders	4
USA_50_1995.txt	yeltsin	4
USA_50_1995.txt	united nations	3
USA_50_1995.txt	weapons	3
USA_50_1995.txt	peace	3
USA_50_1995.txt	weapons mass	3
USA_50_1995.txt	year	3
USA_50_1995.txt	new	3
USA_50_1995.txt	mass	3
USA_50_1995.txt	met new	3
USA_50_1995.txt	concrete	3
USA_50_1995.txt	nationsregional economic	3
USA_50_1995.txt	century chemical	3
USA_50_1995.txt	support	3
USA_50_1995.txt	cairo	3
USA_50_1995.txt	reporting	3
USA_50_1995.txt	worldwide	3
USA_50_1995.txt	institution	3
USA_50_1995.txt	laundering	3
USA_50_1995.txt	reports	3
USA_50_1995.txt	new technologies	3
USA_50_1995.txt	meeting	3
USA_50_1995.txt	needs	3
USA_50_1995.txt	states turning	3
USA_50_1995.txt	political	3
USA_50_1995.txt	equitable	3
USA_50_1995.txt	haiti provided	3
USA_50_1995.txt	turning global	3
USA_50_1995.txt	provided helping	3
USA_50_1995.txt	began place	3
USA_50_1995.txt	korea	3
USA_50_1995.txt	come act	3
USA_50_1995.txt	including	3
USA_50_1995.txt	sake	3
USA_50_1995.txt	bosnia	3
USA_50_1995.txt	secretariat	3
USA_50_1995.txt	ambitious	3
USA_50_1995.txt	worrisome	3
USA_50_1995.txt	completing	3
USA_50_1995.txt	wheat united	3
USA_50_1995.txt	reform process	3
USA_50_1995.txt	reports time	3
USA_50_1995.txt	council proliferation	3
USA_50_1995.txt	lied	3
USA_50_1995.txt	anniversary year	3
USA_50_1995.txt	development	3
USA_50_1995.txt	proliferation nuclear	3
USA_50_1995.txt	undertaken	3
USA_50_1995.txt	closer easier	3
USA_50_1995.txt	momentum	3
USA_50_1995.txt	thoseindividuals	3
USA_50_1995.txt	goals	3
USA_50_1995.txt	famines refugee	3
USA_51_1996.txt	build nuclear	6
USA_51_1996.txt	seize opportunity	6
USA_51_1996.txt	land area	5
USA_51_1996.txt	demand	5
USA_51_1996.txt	kill	5
USA_51_1996.txt	south american	5
USA_51_1996.txt	make	4
USA_51_1996.txt	called	4
USA_51_1996.txt	world	4
USA_51_1996.txt	end	4
USA_51_1996.txt	nation	4
USA_51_1996.txt	states embraced	4
USA_51_1996.txt	obligation	4
USA_51_1996.txt	power small	4
USA_51_1996.txt	chemicals needed	4
USA_51_1996.txt	use stockpiling	4
USA_51_1996.txt	terrorism lawless	4
USA_51_1996.txt	americans longing	4
USA_51_1996.txt	longest sought	4
